timestamp,domain,track_id,callsign_name,region,anomaly_score,risk_level,scatter_x,scatter_y
09:44:53,AIR,FLIGHT-80183b,Unknown Aircraft,Strait of Hormuz,19,Low,1.0063,-0.2419
09:44:53,AIR,FLIGHT-801809,VTUPG   ,Strait of Hormuz,4,Low,0.6151,-0.8835
09:44:52,AIR,FLIGHT-8965b6,FDB4GA  ,Strait of Hormuz,23,Low,0.0955,-0.6585
09:44:52,AIR,FLIGHT-4ba954,THY70   ,Strait of Hormuz,23,Low,0.8261,0.2263
09:44:52,AIR,FLIGHT-896677,ETD552  ,Strait of Hormuz,8,Low,0.0167,-1.2494
09:44:51,AIR,FLIGHT-040198,ETH684  ,Strait of Hormuz,23,Low,-0.1145,-0.1713
09:44:51,AIR,FLIGHT-8965cd,FDB3JE  ,Strait of Hormuz,29,Low,0.2685,-0.3508
09:44:51,AIR,FLIGHT-4d2011,SVA798  ,Strait of Hormuz,4,Low,-0.0464,0.9730
09:44:50,AIR,FLIGHT-05a09f,DQA470  ,Strait of Hormuz,23,Low,0.3733,-1.4433
09:44:50,AIR,FLIGHT-4a3122,AIZ343  ,Strait of Hormuz,11,Low,-0.1024,0.6909
09:44:50,AIR,FLIGHT-7020b6,S2AIU   ,Strait of Hormuz,21,Low,0.3358,0.6278
09:44:49,SEA,667002270,SAPNA               ,Strait of Hormuz,19,Low,-0.5612,0.0480
09:44:49,AIR,FLIGHT-89611b,UAE332  ,Strait of Hormuz,23,Low,-0.3044,0.2867
09:44:49,AIR,FLIGHT-06a3af,A7GQB   ,Strait of Hormuz,43,Medium,-0.8287,0.9312
09:44:48,AIR,FLIGHT-8015ce,IGO146  ,Strait of Hormuz,8,Low,1.0838,-1.2337
09:44:48,AIR,FLIGHT-4a3122,AIZ343  ,Strait of Hormuz,11,Low,-0.5362,0.6173
09:44:48,AIR,FLIGHT-80139e,AIC6YW  ,Strait of Hormuz,23,Low,0.4505,-0.2447
09:44:48,AIR,FLIGHT-778823,FYC762  ,Strait of Hormuz,4,Low,-0.0350,0.9268
09:44:47,AIR,FLIGHT-76099a,PIA258  ,Strait of Hormuz,24,Low,0.2070,0.4490
09:44:47,AIR,FLIGHT-801904,IGO720F ,Strait of Hormuz,23,Low,-0.1279,1.3609
09:44:47,AIR,FLIGHT-70c0e1,OMA201  ,Strait of Hormuz,4,Low,-0.0108,0.0452
09:44:46,AIR,FLIGHT-010108,MSR938  ,Strait of Hormuz,23,Low,-1.2113,0.4891
09:44:46,AIR,FLIGHT-06a139,QTR831  ,Strait of Hormuz,23,Low,-0.2302,0.9113
09:44:46,AIR,FLIGHT-8015ab,Unknown Aircraft,Strait of Hormuz,26,Low,-0.0747,0.5180
09:44:45,AIR,FLIGHT-7020b5,UBG143  ,Strait of Hormuz,24,Low,0.3782,0.2275
09:44:45,AIR,FLIGHT-896687,FDB34Q  ,Strait of Hormuz,23,Low,1.2867,-0.2827
09:44:45,AIR,FLIGHT-738443,AIZ365  ,Strait of Hormuz,12,Low,-0.1425,-0.1300
09:44:44,AIR,FLIGHT-06a0b3,QTR1185 ,Strait of Hormuz,19,Low,0.7593,0.8071
09:44:44,AIR,FLIGHT-4b191f,Unknown Aircraft,Strait of Hormuz,23,Low,-0.8285,0.0442
09:44:44,AIR,FLIGHT-010299,MSR650  ,Strait of Hormuz,33,Medium,-0.7969,0.1913
09:44:43,SEA,314001147,HELION              ,Strait of Hormuz,30,Medium,1.1855,0.7141
09:44:43,AIR,FLIGHT-8015d2,IGO7419 ,Strait of Hormuz,23,Low,-0.6398,0.8628
09:44:43,AIR,FLIGHT-801548,AKJ1513 ,Strait of Hormuz,36,Medium,-0.9107,1.4198
09:44:43,AIR,FLIGHT-801784,AXB216  ,Strait of Hormuz,23,Low,0.0452,-0.9676
09:44:42,AIR,FLIGHT-801591,AXB1462 ,Strait of Hormuz,24,Low,-0.0111,0.4360
09:44:42,AIR,FLIGHT-8963e8,UAE28Y  ,Strait of Hormuz,20,Low,0.3523,0.1856
09:44:42,AIR,FLIGHT-801685,AXB2065 ,Strait of Hormuz,8,Low,0.5203,0.3667
09:44:41,AIR,FLIGHT-800b44,AXB2037 ,Strait of Hormuz,8,Low,0.0772,0.6379
09:44:41,AIR,FLIGHT-06a2eb,QTR152  ,Strait of Hormuz,4,Low,-0.0726,-0.4501
09:44:41,AIR,FLIGHT-010252,MSC002  ,Strait of Hormuz,23,Low,0.7122,0.5242
09:44:40,AIR,FLIGHT-8965b3,FDB1507 ,Strait of Hormuz,23,Low,-0.6138,0.2198
09:44:40,AIR,FLIGHT-01025a,NMA603  ,Strait of Hormuz,4,Low,-0.2288,-0.0504
09:44:40,AIR,FLIGHT-800d8b,AXB1037 ,Strait of Hormuz,23,Low,0.2853,0.4254
09:44:39,AIR,FLIGHT-89671d,ABY519  ,Strait of Hormuz,23,Low,-0.0475,0.3216
09:44:39,AIR,FLIGHT-896512,FDB3UM  ,Strait of Hormuz,23,Low,-0.2246,0.2698
09:44:39,AIR,FLIGHT-8964d2,FDB5JA  ,Strait of Hormuz,23,Low,0.0506,-0.8495
09:44:38,AIR,FLIGHT-010153,Unknown Aircraft,Strait of Hormuz,23,Low,0.0013,-0.7900
09:44:38,AIR,FLIGHT-80163d,IGO6083 ,Strait of Hormuz,25,Low,-0.0912,0.5493
09:44:38,AIR,FLIGHT-7609f1,FJL841  ,Strait of Hormuz,23,Low,-0.5691,0.0627
09:44:37,AIR,FLIGHT-801508,AKJ1882 ,Strait of Hormuz,23,Low,0.0394,0.3462
09:44:37,SEA,622110051,PAN GG              ,Strait of Hormuz,19,Low,-1.0071,-0.5754
09:44:37,AIR,FLIGHT-801562,IGO5095 ,Strait of Hormuz,23,Low,0.7335,0.2030
09:44:37,SEA,538012685,AL KHIBEESI,Strait of Hormuz,19,Low,-0.0686,0.7383
09:44:36,AIR,FLIGHT-740822,RJA182  ,Strait of Hormuz,23,Low,0.2579,0.0343
09:44:36,AIR,FLIGHT-8965b8,UAE9883 ,Strait of Hormuz,23,Low,-0.4826,0.6885
09:44:36,AIR,FLIGHT-801444,AXB1348 ,Strait of Hormuz,4,Low,0.4842,-0.3943
09:44:35,AIR,FLIGHT-8016a9,IGO6142 ,Strait of Hormuz,23,Low,0.8534,-0.3227
09:44:35,AIR,FLIGHT-704f8b,NIL     ,Strait of Hormuz,29,Low,0.3426,-0.3087
09:44:35,AIR,FLIGHT-06a3b1,A7GQD   ,Strait of Hormuz,23,Low,0.3329,-0.1502
09:44:34,AIR,FLIGHT-76cdb3,SIA9309 ,Strait of Hormuz,23,Low,0.2518,0.4674
09:44:34,AIR,FLIGHT-800b9e,AXB56J  ,Strait of Hormuz,8,Low,-0.3163,-0.3935
09:44:34,AIR,FLIGHT-70c103,OMA252  ,Strait of Hormuz,23,Low,-0.7161,-0.4275
09:44:33,AIR,FLIGHT-758774,CEB741  ,Strait of Hormuz,23,Low,-0.8661,0.7937
09:44:33,SEA,631010100,AQUATICA            ,Strait of Hormuz,19,Low,-0.9742,0.1597
09:44:33,AIR,FLIGHT-8965f1,A6KIF   ,Strait of Hormuz,6,Low,-0.5530,0.4381
09:44:32,AIR,FLIGHT-8014bd,IGO289Y ,Strait of Hormuz,24,Low,0.7117,0.1747
09:44:32,AIR,FLIGHT-76cd76,SIA308  ,Strait of Hormuz,23,Low,-0.1228,-0.7396
09:44:32,AIR,FLIGHT-896441,ETD925  ,Strait of Hormuz,23,Low,0.9802,-0.2879
09:44:32,AIR,FLIGHT-800cff,AIC4BB  ,Strait of Hormuz,23,Low,-0.2770,-0.3123
09:44:31,SEA,636024983,Unknown Vessel,Strait of Hormuz,19,Low,-0.4252,0.0538
09:44:31,SEA,636026131,ROBERTA B           ,Strait of Hormuz,20,Low,0.4283,0.5300
09:44:31,AIR,FLIGHT-8017ed,VTTAZ   ,Strait of Hormuz,23,Low,-0.4403,0.3628
09:44:30,AIR,FLIGHT-76cdb3,SIA9309 ,Strait of Hormuz,23,Low,-0.3805,0.1875
09:44:30,AIR,FLIGHT-801506,IGO217W ,Strait of Hormuz,23,Low,-0.7309,-0.3938
09:44:30,AIR,FLIGHT-04c03b,KQA311D ,Strait of Hormuz,23,Low,-1.2270,-0.8357
09:44:29,SEA,324121225,STENA IMPERO,Red Sea,6,Low,-0.8922,0.3670
09:44:29,AIR,FLIGHT-2E25B,ETH601,Red Sea,5,Low,0.4361,0.5837
09:44:29,SEA,370058177,AL GHARIYA,Gulf of Oman,26,Low,-1.5971,0.2814
09:44:29,AIR,FLIGHT-865BF,IGO427P,Persian Gulf,52,Medium,0.6729,-0.8174
09:44:28,AIR,FLIGHT-B4685,UAE332,Suez Canal,0,Low,-0.1101,0.1868
09:44:28,SEA,339926986,ROYAL MAJESTY,Suez Canal,16,Low,0.1480,-0.4005
09:44:28,AIR,FLIGHT-312BF,QTR81B,Red Sea,24,Low,-0.6227,0.4168
09:44:28,SEA,301176368,AL GHARIYA,Strait of Hormuz,0,Low,-0.4103,0.7869
09:44:28,AIR,FLIGHT-1F766,IGO427P,Suez Canal,10,Low,0.2145,-0.2804
09:44:28,SEA,391515617,STENA IMPERO,Persian Gulf,61,High,-1.9493,1.9314
09:44:27,AIR,FLIGHT-E028B,ETH601,Gulf of Oman,12,Low,0.3930,0.0624
09:44:27,SEA,307817376,NORDIC EMPRESS,Suez Canal,43,Medium,-0.0433,-0.4922
09:44:27,SEA,349208543,ROYAL MAJESTY,Suez Canal,1,Low,-0.1318,0.6210
09:44:27,AIR,FLIGHT-DABDC,IGO427P,Red Sea,33,Medium,-0.5609,0.7252
09:44:27,AIR,FLIGHT-61335,AFL320,Suez Canal,53,Medium,1.3452,-0.8620
09:44:27,SEA,312808359,PACIFIC VOYAGER,Red Sea,90,Critical,2.6237,4.4804
09:44:26,AIR,FLIGHT-D2F18,QTR81B,Persian Gulf,10,Low,0.1896,0.1741
09:44:26,SEA,364003025,ARABIAN SEA,Persian Gulf,12,Low,0.4850,0.4765
09:44:26,AIR,FLIGHT-A2615,ETH601,Persian Gulf,21,Low,0.3774,-0.5780
09:44:26,SEA,314357705,GULF GUARDIAN,Red Sea,36,Medium,-1.4420,-0.4625
09:44:26,AIR,FLIGHT-9A057,AFL320,Strait of Hormuz,2,Low,0.0718,-0.0717
09:44:26,SEA,350408660,MARITRAK ONE,Persian Gulf,24,Low,0.7835,-0.1411
09:44:25,SEA,360792037,ROYAL MAJESTY,Strait of Hormuz,21,Low,-0.6550,-0.1900
09:44:25,AIR,FLIGHT-A7E4E,FDB902,Red Sea,11,Low,-0.1480,1.0890
09:44:25,SEA,391619147,PACIFIC VOYAGER,Persian Gulf,8,Low,0.5357,-0.6108
09:44:25,AIR,FLIGHT-50F9D,ETH601,Red Sea,0,Low,0.2678,-0.3459
09:44:25,AIR,FLIGHT-C973E,FDB902,Persian Gulf,39,Medium,-0.2394,-0.7505
09:44:25,AIR,FLIGHT-BC52E,IGO427P,Gulf of Oman,73,High,2.4419,1.4437
09:44:24,AIR,FLIGHT-BA129,KAC114,Gulf of Oman,8,Low,-0.3642,-0.6390
09:44:24,SEA,343893652,MARITRAK ONE,Persian Gulf,19,Low,-0.2520,0.7567
09:44:24,SEA,351577504,NORDIC EMPRESS,Suez Canal,14,Low,-0.3063,-0.4480
09:44:24,SEA,399810104,NORDIC EMPRESS,Strait of Hormuz,10,Low,-0.7481,0.5170
09:44:24,AIR,FLIGHT-3C325,UAE332,Red Sea,12,Low,0.0902,0.3367
09:44:24,AIR,FLIGHT-215D7,UAE332,Red Sea,4,Low,-0.8553,0.0994
09:44:23,SEA,330216962,ROYAL MAJESTY,Strait of Hormuz,31,Medium,-1.2935,1.0166
09:44:23,AIR,FLIGHT-A2031,GFA054,Persian Gulf,34,Medium,-1.3548,0.6643
09:44:23,AIR,FLIGHT-9E9FE,AFL320,Red Sea,8,Low,-0.8396,-0.9581
09:44:23,SEA,370225769,EVER GIVEN,Persian Gulf,3,Low,-0.6750,0.4763
09:44:23,AIR,FLIGHT-C6E26,ETH601,Persian Gulf,35,Medium,-0.1025,0.2311
09:44:22,AIR,FLIGHT-6A159,UAE332,Persian Gulf,13,Low,-0.4997,1.0052
09:44:22,AIR,FLIGHT-EE7A8,AFL320,Suez Canal,6,Low,1.9115,-0.4411
09:44:22,SEA,307320754,MARITRAK ONE,Gulf of Oman,12,Low,0.5267,0.4931
09:44:22,SEA,332454322,MARITRAK ONE,Gulf of Oman,4,Low,-0.2745,0.2471
09:44:22,SEA,329658939,AL GHARIYA,Strait of Hormuz,0,Low,0.7912,0.1603
09:44:22,SEA,312719253,MARITRAK ONE,Persian Gulf,2,Low,0.4573,0.1396
09:44:21,AIR,FLIGHT-6177C,IGO427P,Persian Gulf,4,Low,-0.8238,-0.8452
09:44:21,AIR,FLIGHT-3FE96,AFL320,Red Sea,0,Low,-0.9298,0.8049
09:44:21,AIR,FLIGHT-DD38B,QTR81B,Red Sea,32,Medium,-0.6480,0.7356
09:44:21,AIR,FLIGHT-4D195,GFA054,Suez Canal,65,High,0.9396,1.6774
09:44:21,SEA,333412708,EVER GIVEN,Gulf of Oman,6,Low,-0.4839,-1.0222
09:44:21,AIR,FLIGHT-D1EDD,ETH601,Persian Gulf,3,Low,1.1306,1.0864
09:44:21,AIR,FLIGHT-65F6C,AFL320,Gulf of Oman,16,Low,0.4790,0.1360
09:44:20,SEA,311572357,AL GHARIYA,Persian Gulf,0,Low,-0.4053,-0.9427
09:44:20,AIR,FLIGHT-1E8A9,ETH601,Red Sea,0,Low,-0.0722,-0.4686
09:44:20,SEA,349233900,GULF GUARDIAN,Strait of Hormuz,2,Low,-0.7393,-0.5253
09:44:20,AIR,FLIGHT-94456,FDB902,Red Sea,3,Low,0.8823,0.1127
09:44:20,SEA,346623070,ARABIAN SEA,Strait of Hormuz,14,Low,0.3905,0.3111
09:44:19,AIR,FLIGHT-2B971,IGO427P,Persian Gulf,13,Low,0.1014,0.3139
09:44:19,SEA,358374818,GULF GUARDIAN,Red Sea,0,Low,-0.5229,0.5462
09:44:19,AIR,FLIGHT-AB05B,FDB902,Strait of Hormuz,13,Low,0.7946,-0.7725
